Women and Power in the Renaissance,025130,GSF,258S,0,0,0,0,0,0,1,0,0,0,0
The Actress: Celebrity and the Woman,018225,GSF,260,0,0,1,0,0,0,0,0,0,0,0
Gender and Sexuality in the Ancient World,023442,GSF,266,0,0,1,0,0,0,0,0,0,0,0
Animals and Ethics: Welfare, Rights, Utilitarianism, and Beyond,018547,GSF,270,0,0,1,0,0,0,0,0,0,0,0
Global Art Since 1945,000602,GSF,277D,0,0,1,0,0,0,0,0,0,0,0
Global Art Since 1945,024658,GSF,277S,0,0,1,0,0,0,0,0,0,0,0
Sex/Gender - Nature/Nurture: Intersections of Biology and Society,022838,GSF,278,0,0,0,0,0,0,0,0,0,1,0
European Art 1900-1945,000601,GSF,281,0,0,1,0,0,0,0,0,0,0,0
Italian Women Writers,005741,GSF,282,0,0,0,0,0,0,1,0,0,0,0
Selected Topics in Women's Studies,010427,GSF,290,0,0,0,0,0,0,0,0,0,0,0
Selected Topics in Women's Studies,021961,GSF,290A,0,0,0,0,0,0,0,0,0,0,0
Selected Topics in Women's Studies,010428,GSF,290S,0,0,0,0,0,0,0,0,0,0,0
Selected Topics in Women's Studies,021960,GSF,290SA,0,0,0,0,0,0,0,0,0,0,0
Sex Work: The Politics of Sexual Labor,022166,GSF,295S,0,0,1,0,0,0,0,0,0,0,0
Black Muslims: Race, Religion, \u0026 Culture,024465,GSF,296S,0,0,0,0,0,0,0,0,0,0,0
Theory Today: Introduction to the Study of Literature,020179,GSF,301S,0,0,0,0,0,0,0,0,0,0,0
Gender, Race, and Ethnicity in Politics and Public Policy,021822,GSF,303,0,0,0,0,0,0,0,0,0,0,0
Activism, Women, and Danger: Documenting Race, Gender and Activism in the American South,022549,GSF,306S,0,0,0,0,0,0,0,0,0,0,0
Hashtags Memes, Digital Tribes,024200,GSF,320,0,0,1,0,0,0,0,0,0,0,0
Hashtags Memes, Digital Tribes,024708,GSF,320S,0,0,1,0,0,0,0,0,0,0,0
Sex, Politics and Feminist Philosophy,025340,GSF,322,0,0,0,0,0,0,1,0,0,0,0
Transnational Muslims in Germany: Politics of Migration, Religion, and Culture,025261,GSF,323SA,0,0,1,0,0,0,0,0,0,0,0
Women and Film: Directors of the Diaspora,025297,GSF,339S,0,0,1,0,0,0,0,0,0,0,0
Feminist Activism: Social Movements,014782,GSF,360S,0,0,1,0,0,0,0,0,0,0,0
Money, Sex, Power,016613,GSF,361,0,0,1,0,0,0,0,0,0,0,0
Gender and Popular Culture,016614,GSF,362,0,0,1,0,0,0,0,0,0,0,0
Gender and Popular Culture,014784,GSF,362S,0,0,1,0,0,0,0,0,0,0,0
Interpreting Bodies: Identity and Beyond,014785,GSF,363S,0,0,1,0,0,0,0,0,0,0,0
Race, Gender, and Sexuality,014812,GSF,364S,0,0,1,0,0,0,0,0,0,0,0
Gender and Political Theory,017884,GSF,365,0,0,1,0,0,0,0,0,0,0,0
Love, Marriage, Education: Theories About Women from Rousseau to Beauvoir,015467,GSF,365S,0,0,1,0,0,0,0,0,0,0,0
Nature, Culture, and Gender,024222,GSF,366,0,0,0,0,0,0,1,0,0,0,0
Gender, Sexuality, and Human Rights,019780,GSF,368,0,0,0,0,0,0,0,0,0,0,0
Transnational Feminism,019376,GSF,369S,0,0,1,0,0,0,0,0,0,0,0
Gender, Sexuality, and the Image,020447,GSF,371S,0,0,1,0,0,0,0,0,0,0,0
Global Men and Masculinities,023606,GSF,374S,0,0,1,0,0,0,0,0,0,0,0
Women in the Public Sphere: History, Theory and Practice,015583,GSF,385S,0,0,1,0,0,0,0,0,0,0,0
Politics of Sexuality,023909,GSF,386S,0,0,1,0,0,0,0,0,0,0,0
Moral Panics, Spectacle, and Everyday Life: Social Anxieties and Minorities,025403,GSF,387,0,0,1,0,0,0,0,0,0,0,0
Special Topics in Women's Studies,024011,GSF,390,0,0,0,0,0,0,0,0,0,0,0
Special Topics in Women's Studies,024010,GSF,390S,0,0,0,0,0,0,0,0,0,0,0
Gender and the Law,021418,GSF,401,0,0,1,0,0,0,0,0,0,0,0
Capstone Seminar - Globalization: Asia and Asian America,020148,GSF,412S,0,0,1,0,0,0,0,0,0,0,0
Interethnic Intimacies: Production and Consumption,022582,GSF,415S,0,0,1,0,0,0,0,0,0,0,0
De l\u2019Horrible Danger de la Lecture / On the Terrible Danger of Reading,023279,GSF,420S,0,0,1,0,0,0,0,0,0,0,0
Gender and Sexuality in Latin America,015192,GSF,429,0,0,1,0,0,0,0,0,0,0,0
Gender, Sex and Citizenship,020755,GSF,432S,0,0,0,0,0,0,0,0,0,0,0
Techno-Orientalism: Asian/America, (Post)Human and Science Fiction,024757,GSF,438S,0,0,0,0,0,0,0,0,0,0,0
Latino/as in the Global South Capstone - Global/Local Contexts,020494,GSF,495S,0,0,1,0,0,0,0,0,0,0,0
Senior Seminar in Women's Studies,010437,GSF,499S,0,0,1,0,0,0,0,0,0,0,0
Elementary Modern Hebrew,005032,HEBREW,102,0,0,0,0,0,0,0,1,0,0,0
Biblical Hebrew I,009240,HEBREW,171,0,0,0,0,0,0,0,1,0,0,0
Biblical Hebrew II,009241,HEBREW,172,0,0,0,0,0,0,0,1,0,0,0
Intermediate Modern Hebrew,005033,HEBREW,203,0,0,0,0,0,0,0,1,0,0,0
Intermediate Modern Hebrew,005034,HEBREW,204,0,0,0,0,0,0,0,1,0,0,0
Advanced Modern Hebrew,005037,HEBREW,305S,0,0,1,0,0,0,0,0,0,0,0
Advanced Modern Hebrew,005039,HEBREW,306S,0,0,1,0,0,0,0,0,0,0,0
Independent Study,005044,HEBREW,391,0,0,0,0,0,0,0,0,0,0,0
Issues in Modern Hebrew,012504,HEBREW,407S,0,0,1,0,0,0,0,0,0,0,0
Elementary Hindi,005048,HINDI,101,0,0,0,0,0,0,0,1,0,0,0
Elementary Hindi,005049,HINDI,102,0,0,0,0,0,0,0,1,0,0,0
Intermediate Hindi,005053,HINDI,203D,0,0,0,0,0,0,0,1,0,0,0
Intermediate Hindi,005054,HINDI,204D,0,0,0,0,0,0,0,1,0,0,0
Voices in Global Health: Hindi Tutorial,021955,HINDI,270T-4,0,0,0,0,0,0,0,0,0,0,0
Advanced Hindi,005056,HINDI,305,0,0,1,0,0,0,0,0,0,0,0
Advanced Hindi,005057,HINDI,306,0,0,1,0,0,0,0,0,0,0,0
Independent Study,005061,HINDI,391,0,0,0,0,0,0,0,0,0,0,0
Independent Study,025402,HINDI,391-1,0,0,0,0,0,0,0,0,0,0,0
Issues in Hindi Language and Society II,013010,HINDI,407S,0,0,1,0,0,0,0,0,0,0,0
Issues in Hindi Language and Society II,013014,HINDI,408S,0,0,1,0,0,0,0,0,0,0,0
Introduction to Global History,005083,HISTORY,101,0,0,1,0,0,0,0,0,0,0,0
Comparative Approaches to Global Issues,002842,HISTORY,103,0,0,1,0,0,0,0,0,0,0,0
Old Worlds/New Histories, 500-1500 CE,020130,HISTORY,105,0,0,1,0,0,0,0,0,0,0,0
Introduction to the History of Economic and Business Cultures,022172,HISTORY,107D,0,0,0,0,0,0,1,0,0,0,0
Introduction to the History of Emotions and the Psychology of the Self,022159,HISTORY,108,1,0,0,0,0,0,0,0,0,0,0
Introduction to the History of Human Rights and Social Movements,022136,HISTORY,109,0,0,1,0,0,0,0,0,0,0,0
Introduction to the History of Law and Governance,023139,HISTORY,110,0,0,0,0,0,0,1,0,0,0,0
Sexual Pleasure in the Modern World,024410,HISTORY,112,0,0,1,0,0,0,0,0,0,0,0
Introduction to the History of Medicine,022107,HISTORY,113,0,0,0,0,0,0,0,0,0,1,0
Introduction to the History of War, Military, and Society,022168,HISTORY,114,0,0,0,0,0,0,1,0,0,0,0
Introduction to the History of War, Military, and Society,022168,HISTORY,114D,0,0,0,0,0,0,1,0,0,0,0
Introduction to the History of Women, Gender, and Sexuality,022162,HISTORY,115,0,0,1,0,0,0,0,0,0,0,0
Renaissance Cultures,006623,HISTORY,116,0,0,1,0,0,0,0,0,0,0,0
A History of American Democracy: Everything You Need to Know about US History in One Semester,025054,HISTORY,120,0,0,1,0,0,0,0,0,0,0,0
Private Wealth and Public Giving: A Modern History,023658,HISTORY,123,0,0,1,0,0,0,0,0,0,0,0
The Documentary Experience: A Video Approach,008062,HISTORY,125S,0,0,0,0,0,0,0,0,1,0,0
Introduction to Oral History,016078,HISTORY,126S,0,0,0,0,0,0,0,0,1,0,0
Globalization and Corporate Citizenship,023561,HISTORY,127FS,0,0,0,0,0,0,1,0,0,0,0
Introduction to African Studies (DS3 or DS4),000082,HISTORY,129,0,0,1,0,0,0,0,0,0,0,0
American Dreams and American Realities,015203,HISTORY,130D,0,0,1,0,0,0,0,0,0,0,0
History of Pre-Modern Architecture,025249,HISTORY,144D,0,0,1,0,0,0,0,0,0,0,0
Birth of the West: Thinking about the Greek Origins of Western Civilization,023828,HISTORY,150S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: The Physicians in History,022204,HISTORY,151S,0,0,0,0,0,0,0,0,0,0,0
Gateway Seminar: History at Sea,020036,HISTORY,152S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: Cultural Exchange in Continental Asia,021112,HISTORY,153S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: Torture in the Modern West,022233,HISTORY,154S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: The United States and the Middle East,020025,HISTORY,155S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: Cold War America,024147,HISTORY,156S,0,0,0,0,0,0,0,0,0,0,0
Gateway Seminar: Empires in Historical Perspective,020208,HISTORY,157S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: Islam and Nationalism,020611,HISTORY,158S,0,0,1,0,0,0,0,0,0,0,0
GTWY SEM: What Did Your Grandparents Do? A Global Exploration of Individual Life Histories,024386,HISTORY,159S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: The Global Sixties: Race, Revolution, Sexuality,022307,HISTORY,160S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: How to Do History,023289,HISTORY,161S,0,0,0,0,0,0,1,0,0,0,0
Gateway Seminar: Asia in Global History,024133,HISTORY,162S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: Gandhi, King, Mandela,025250,HISTORY,163S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar - Antisemitism: Ethnicity, Race, Religion, Culture,020806,HISTORY,164S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar - Anarchism and its Discontents,022109,HISTORY,166S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: Male and Female Soldiers in the World Wars,020028,HISTORY,170S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: History of Intimacy: Family, Friendship, Romance,021794,HISTORY,171S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: History of Calypso,024389,HISTORY,172S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: We All Want to Change the World: Writing the History of Good Intentions,023235,HISTORY,173S,0,0,0,0,0,0,1,0,0,0,0
Gateway Seminar: Regime Change/U.S. Foreign Policy: Latin America and Beyond,020027,HISTORY,174S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar - The United States and the World,005351,HISTORY,175S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: The European Union: History and Prospects,023261,HISTORY,176S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: The Meaning of Freedom in American History,020032,HISTORY,177S,0,0,0,0,0,0,0,0,1,0,0
Gateway Seminar: Capitalism \u0026 Its Critics,020035,HISTORY,179S,0,0,0,0,0,0,1,0,0,0,0
Gateway Seminar - Story-Telling, Truth-Telling and History,021836,HISTORY,180S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: Native American History Through Autobiography,020030,HISTORY,181S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: American Slavery and Freedom: The Rise and Destruction of Slavery in the US,024456,HISTORY,182S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: Civil Rights and Asian Americans,020070,HISTORY,183S,0,0,0,0,0,0,0,0,0,0,0
Gateway Seminar: China at War,022874,HISTORY,184S,0,0,0,0,0,0,0,0,0,0,1
Gateway Seminar: Disease in the Premodern World,024195,HISTORY,185S,0,0,1,0,0,0,0,0,0,0,0
Gateway Seminar: Living Through the Great War,024403,HISTORY,186S,0,0,1,0,0,0,0,0,0,0,0
Political Culture in Africa,024382,HISTORY,187S,0,0,1,0,0,0,0,0,0,0,0
Special Topics in History,024387,HISTORY,190,0,0,0,0,0,0,0,0,0,0,0
Topics in Focus Program,018086,HISTORY,190FS,0,0,0,0,0,0,0,0,0,0,0
Special Topics in History,018710,HISTORY,190S,0,0,0,0,0,0,0,0,0,0,0
Independent Study: Digital India Lab,022928,HISTORY,191L,0,0,0,0,0,0,0,0,0,0,0
Globalization and History,021837,HISTORY,201,0,0,1,0,0,0,0,0,0,0,0
Gender and Socialism,024724,HISTORY,202,0,0,1,0,0,0,0,0,0,0,0
History of Global Health,024265,HISTORY,203,0,0,1,0,0,0,0,0,0,0,0
Modern Africa,005186,HISTORY,204,0,0,1,0,0,0,0,0,0,0,0
East Africa and the World,025061,HISTORY,206,0,0,1,0,0,0,0,0,0,0,0
South Africa: Past and Future,019171,HISTORY,208,0,0,0,0,0,0,0,0,0,0,0
Islam in Asia,019709,HISTORY,209S,0,0,1,0,0,0,0,0,0,0,0
Islamic Civilization I,009271,HISTORY,210,0,0,0,0,0,0,0,0,0,0,0
Islamic Civilization II,009272,HISTORY,211,0,0,1,0,0,0,0,0,0,0,0
The Modern Middle East,005287,HISTORY,214,0,0,1,0,0,0,0,0,0,0,0
Shamanism and Spirit Possession,021035,HISTORY,215S,0,0,1,0,0,0,0,0,0,0,0
Modern \u0026 Global India,005244,HISTORY,218,0,0,1,0,0,0,0,0,0,0,0
Indian Civilization,020607,HISTORY,219S,0,0,1,0,0,0,0,0,0,0,0
China from Antiquity to 1400,005346,HISTORY,220,0,0,1,0,0,0,0,0,0,0,0
Survey of Modern China 1800-Present,021631,HISTORY,223,0,0,1,0,0,0,0,0,0,0,0
Themes in Chinese Culture and History,001935,HISTORY,224A,0,0,1,0,0,0,0,0,0,0,0
Muslim Women Across the Ages,020896,HISTORY,225S,0,0,0,0,0,0,0,0,0,0,0
The Emergence of Modern Japan,005258,HISTORY,227,0,0,1,0,0,0,0,0,0,0,0
Chinatowns: A Cultural History,021070,HISTORY,228,0,0,1,0,0,0,0,0,0,0,0
Global Men and Masculinities,023606,HISTORY,229S,0,0,1,0,0,0,0,0,0,0,0
Greek History,002730,HISTORY,230,0,0,1,0,0,0,0,0,0,0,0
Ancient Athletics,021993,HISTORY,231,0,0,1,0,0,0,0,0,0,0,0
Roman History,002731,HISTORY,233,0,0,1,0,0,0,0,0,0,0,0
Democracy: Ancient and Modern,021996,HISTORY,234,0,0,1,0,0,0,0,0,0,0,0
Cities and City Life in Italy,014666,HISTORY,237,0,0,1,0,0,0,0,0,0,0,0
Cities and City Life in Italy,023934,HISTORY,237A,0,0,1,0,0,0,0,0,0,0,0
History of Political Nonviolence,024458,HISTORY,238S,0,0,0,0,0,0,0,0,0,0,0
History of Chinese Medicine,024180,HISTORY,239,0,0,1,0,0,0,0,0,0,0,0
Turkey: Muslim and Modern,020133,HISTORY,239FS,0,0,1,0,0,0,0,0,0,0,0
Medieval Cultures,006622,HISTORY,241,0,0,1,0,0,0,0,0,0,0,0
Human Rights in the Americas,023953,HISTORY,242S,0,0,0,0,0,0,0,0,0,0,0
History of the Christian Church,009245,HISTORY,243,0,0,1,0,0,0,0,0,0,0,0
Medieval Christianity in Film and Fiction,020445,HISTORY,244,0,0,1,0,0,0,0,0,0,0,0
Medieval Bodies: Sex \u0026 Food,005464,HISTORY,246,0,0,1,0,0,0,0,0,0,0,0
British Isles in the Middle Ages,005228,HISTORY,247,0,0,1,0,0,0,0,0,0,0,0
History and Culture of Iran,022875,HISTORY,248,0,0,1,0,0,0,0,0,0,0,0
Book Publishing \u0026 Marketing: A Case Study of the Romance Fiction Industry,022921,HISTORY,248S,0,0,1,0,0,0,0,0,0,0,0
Transnational Feminism,019376,HISTORY,249S,0,0,1,0,0,0,0,0,0,0,0
Green Germany: World Leader in Environmental Policy,022574,HISTORY,250,0,0,1,0,0,0,0,0,0,0,0
Jewish History, 1492 to the Present,014942,HISTORY,251,0,0,1,0,0,0,0,0,0,0,0
America in the World Economy: The Law, Politics, and Economics of U.S. Antitrust, 1890-2015,023597,HISTORY,252,0,0,0,0,0,0,0,0,1,0,0
Dante's Divine Comedy: Hell, Purgatory and Paradise,018281,HISTORY,253,0,0,1,0,0,0,0,0,0,0,0
The Expansion of Medieval Europe,020488,HISTORY,254,0,0,1,0,0,0,0,0,0,0,0
German History Through Film,022541,HISTORY,255,0,0,0,0,0,0,1,0,0,0,0
The History of the Renaissance in Europe 1250-1550,005281,HISTORY,256,0,0,0,0,0,0,0,0,0,0,1
Religion, Reform, and Violence in Early Modern Europe,005241,HISTORY,257,0,0,1,0,0,0,0,0,0,0,0
Women and Power in the Renaissance,025130,HISTORY,258S,0,0,0,0,0,0,1,0,0,0,0
The Reformation of the Sixteenth Century,009285,HISTORY,259,0,0,1,0,0,0,0,0,0,0,0
Magic, Religion, and Science since 1400,005266,HISTORY,260,0,0,1,0,0,0,0,0,0,0,0
Magic, Religion, and Science since 1400,021784,HISTORY,260D,0,0,1,0,0,0,0,0,0,0,0
Germany Confronts Nazism and the Holocaust,017295,HISTORY,261,0,0,0,0,0,0,0,0,0,0,0
Roman Political Thought and Its Modern Legacy,024659,HISTORY,262,0,0,1,0,0,0,0,0,0,0,0
The Political History of Modern Architecture: From Revolution through Neoliberalism,025018,HISTORY,263,0,0,1,0,0,0,0,0,0,0,0
Madness and Society in Historical Perspective,005205,HISTORY,265,0,0,1,0,0,0,0,0,0,0,0
Soccer Politics,023209,HISTORY,266D,0,0,1,0,0,0,0,0,0,0,0
The Enlightenment: A Social, Cultural, and Intellectual Survey,011896,HISTORY,267,0,0,1,0,0,0,0,0,0,0,0
The Enlightenment: A Social, Cultural, and Intellectual Survey,014941,HISTORY,267D,0,0,1,0,0,0,0,0,0,0,0
Classics of Western Civilization: The German Tradition, 1750-1930,012950,HISTORY,268,0,0,1,0,0,0,0,0,0,0,0
Tudor/Stuart Britain,005162,HISTORY,269,0,0,0,0,0,0,0,0,1,0,0
Britain and the British Empire in the Age of the American Revolution,020508,HISTORY,270,0,0,1,0,0,0,0,0,0,0,0
Modern Britain,005163,HISTORY,271,0,0,1,0,0,0,0,0,0,0,0
Genocide and Human Rights,022580,HISTORY,272,0,0,0,0,0,0,0,0,0,0,0
The Spanish Civil War: History, Literature, and Popular Culture,010077,HISTORY,273S,0,0,0,0,0,0,1,0,0,0,0
The Russian Empire,020132,HISTORY,275,0,0,1,0,0,0,0,0,0,0,0
From Tsars to Commissars: Russian Cultural History,005310,HISTORY,276,1,0,0,0,0,0,0,0,0,0,0
Tolstoy and the Russian Experience,016076,HISTORY,277,0,0,1,0,0,0,0,0,0,0,0
Nationalism and Exile,005138,HISTORY,278S,0,0,1,0,0,0,0,0,0,0,0
The Foundations of Modern Terrorism,005137,HISTORY,279,0,0,1,0,0,0,0,0,0,0,0
Russian Revolutionary Cinema,005278,HISTORY,281,0,0,1,0,0,0,0,0,0,0,0
Life Within Capitalism: A History of its Values, Measures and Struggles,022572,HISTORY,284,0,0,0,0,0,0,1,0,0,0,0
Western Warfare since 1789,017351,HISTORY,285,0,0,1,0,0,0,0,0,0,0,0
Western Warfare Since 1789,022018,HISTORY,285D,0,0,1,0,0,0,0,0,0,0,0
Europe in the Twentieth Century,012973,HISTORY,286,0,0,1,0,0,0,0,0,0,0,0
History of the World Wars,005193,HISTORY,287,0,0,0,0,0,0,1,0,0,0,0
History of the World Wars,022469,HISTORY,287D,0,0,0,0,0,0,1,0,0,0,0
German Way of War,020470,HISTORY,288,0,0,1,0,0,0,0,0,0,0,0
Weimar and Nazi Germany,005234,HISTORY,289,0,0,0,0,0,0,0,0,1,0,0
Special Topics in History,012051,HISTORY,290,0,0,0,0,0,0,0,0,0,0,0
Jews and Muslims, Judaism and Islam,023169,HISTORY,294,0,0,1,0,0,0,0,0,0,0,0
World War II and French Film,004492,HISTORY,295,0,0,1,0,0,0,0,0,0,0,0
The Military in Germany and the United States,021117,HISTORY,296,0,0,0,0,0,0,1,0,0,0,0
The Holocaust,021600,HISTORY,297,0,0,0,0,0,0,0,0,0,0,0
Genocide in the Twentieth Century,005373,HISTORY,298,0,0,0,0,0,0,1,0,0,0,0
Women and Popular Culture in U.S. History,023215,HISTORY,299,0,0,1,0,0,0,0,0,0,0,0
Rise of Modern Science: Early Science through Newton,005302,HISTORY,302,0,0,0,0,0,0,0,0,0,1,0
Rise of Modern Science: Newton to Einstein,005303,HISTORY,303,0,0,0,0,0,0,0,0,0,1,0
Rise of Modern Science: Twentieth Century,005304,HISTORY,304,0,0,0,0,0,0,0,0,0,1,0
History of International Financial and Monetary Crises,020604,HISTORY,305,0,0,0,0,0,0,1,0,0,0,0
Introduction to Economic History,003284,HISTORY,306,0,0,1,0,0,0,0,0,0,0,0
History of Economic Thought,003301,HISTORY,307,0,0,1,0,0,0,0,0,0,0,0
Adam Smith and the System of Natural Liberty,003300,HISTORY,308,0,0,0,0,0,0,0,0,0,1,0
Adam Smith and the System of Natural Liberty,020769,HISTORY,308S,0,0,0,0,0,0,0,0,0,1,0
Alexander Hamilton and His World,024388,HISTORY,309,0,0,1,0,0,0,0,0,0,0,0
The History of Modern Macroeconomics from Keynes to the Present,003323,HISTORY,309S,0,0,0,0,0,0,0,0,0,0,1
The International Economy, 1850-Present: From Globalization to Globalization,014318,HISTORY,310,0,0,1,0,0,0,0,0,0,0,0
Men, Women, and Sports: Topics in US Sports History,023569,HISTORY,311S,0,0,1,0,0,0,0,0,0,0,0
Europe's Colonial Encounter, 1492-1992: Political Economy and International Thought,005180,HISTORY,312,0,0,1,0,0,0,0,0,0,0,0
Europe's Colonial Encounter, 1492-1992,005180,HISTORY,312,0,0,1,0,0,0,0,0,0,0,0
Crime and the City from Dickens to The Wire,021134,HISTORY,313,0,0,1,0,0,0,0,0,0,0,0
Crime and the City from Dickens to The Wire,021786,HISTORY,313D,0,0,1,0,0,0,0,0,0,0,0
US Latin@ Histories,023528,HISTORY,314S,0,0,1,0,0,0,0,0,0,0,0
The Emergence of the Atlantic Basin to 1713,005329,HISTORY,315,0,0,1,0,0,0,0,0,0,0,0
The Emergence of the Atlantic Basin,022959,HISTORY,315S,0,0,1,0,0,0,0,0,0,0,0
The Atlantic Slave Trade,005330,HISTORY,316S,0,0,1,0,0,0,0,0,0,0,0
Ethics and Native American: American Indian Life and Literature,023872,HISTORY,317,0,0,1,0,0,0,0,0,0,0,0
The Caribbean, 1492-1700,005211,HISTORY,318,0,0,1,0,0,0,0,0,0,0,0
War, Slavery, and Revolution in the Caribbean, 1700-1800,005212,HISTORY,319,0,0,0,0,0,0,0,0,0,0,0
The Modern Caribbean after Emancipation,021059,HISTORY,321,0,0,1,0,0,0,0,0,0,0,0
China and the Silk Roads World: 500-1500,023690,HISTORY,323,0,0,1,0,0,0,0,0,0,0,0
Mexico Since Before Cortes,005295,HISTORY,324,0,0,1,0,0,0,0,0,0,0,0
Denial, Faith, Reason: Sustainability and Survival,022548,HISTORY,325,0,0,0,0,0,0,1,0,0,0,0
Colonial Latin America,005349,HISTORY,326,0,0,1,0,0,0,0,0,0,0,0
Afro-Brazilian Culture and History,005338,HISTORY,327,0,0,0,0,0,0,0,0,0,0,0
Global Brazil,022535,HISTORY,328,0,0,0,0,0,0,0,0,0,0,0
Latin America Since Independence,005350,HISTORY,329,0,0,1,0,0,0,0,0,0,0,0
Introduction to Contemporary Latin America,005237,HISTORY,330,0,0,1,0,0,0,0,0,0,0,0
The Economic and Political History of the European Union,024905,HISTORY,331A,0,0,1,0,0,0,0,0,0,0,0
Illiberal Nondemocracies: Focus on Eastern Europe and Asia,025023,HISTORY,331S,0,0,1,0,0,0,0,0,0,0,0
Social Engineering and Social Movements in Eastern Europe and Asia,023228,HISTORY,333S,0,0,1,0,0,0,0,0,0,0,0
Frontier City Berlin: Facing History's Great Challenges,017281,HISTORY,334A,0,0,1,0,0,0,0,0,0,0,0
The University as a Culture: A Survivor's Guide,024418,HISTORY,334S,0,0,0,0,0,0,0,0,0,0,0
United States Legal History,015818,HISTORY,335,0,0,1,0,0,0,0,0,0,0,0
United States Legal History,022019,HISTORY,335D,0,0,1,0,0,0,0,0,0,0,0
North America to 1760,005172,HISTORY,336,0,0,1,0,0,0,0,0,0,0,0
The Era of the American Revolution, 1760-1815,005173,HISTORY,337,0,0,1,0,0,0,0,0,0,0,0
The New Nation: The United States, 1800 to 1860,005174,HISTORY,338,1,0,0,0,0,0,0,0,0,0,0
Race in Durham,021344,HISTORY,339S,0,0,0,0,0,0,0,0,0,0,0
The Civil War and Reconstruction: The United States, 1850-1880,016026,HISTORY,340,1,0,0,0,0,0,0,0,0,0,0
Memory Bandits: Human Rights, Duke's History and a Plan to Expand History-Telling,024468,HISTORY,340T,0,0,0,0,0,0,0,0,0,0,0
Africa before Colonialism,025337,HISTORY,341S,0,0,1,0,0,0,0,0,0,0,0
The Making of Modern America: The United States from 1898 to 1945,017283,HISTORY,342,0,0,1,0,0,0,0,0,0,0,0
History of Modern America: The United States from 1930 to present,016064,HISTORY,343,0,0,0,0,0,0,0,0,0,0,0
History of Modern America: The United States from 1930 to present,021788,HISTORY,343D,1,0,0,0,0,0,0,0,0,0,0
History of U.S. Social Movements,020618,HISTORY,344,0,0,0,0,0,0,0,0,0,0,0
Historical Perspectives on Public Policy: The United States from 1945 to the Present,020016,HISTORY,344D,0,0,0,0,0,0,1,0,0,0,0
North American Environmental History,005189,HISTORY,345,0,0,0,0,0,0,1,0,0,0,0
Africans in America to the Civil War,005262,HISTORY,346,0,0,1,0,0,0,0,0,0,0,0
African Americans Since the Civil War,005263,HISTORY,347,0,0,1,0,0,0,0,0,0,0,0
The Civil Rights Movement,005319,HISTORY,348,0,0,0,0,0,0,0,0,0,0,0
African American Women and History,015288,HISTORY,349,0,0,0,0,0,0,0,0,0,0,0
The Connection between Human Rights, Memory and How Societies Create Memorials,024194,HISTORY,350S,0,0,0,0,0,0,0,0,0,0,0
Islam in the Americas,005616,HISTORY,351S,0,0,0,0,0,0,0,0,0,0,0
Immigrant Dreams, U.S. Realities: Immigration Policy History,021816,HISTORY,352,0,0,0,0,0,0,0,0,0,0,0
From Transition to Indignation: Social Movements in Spain 1977-2013,024406,HISTORY,353A,0,0,1,0,0,0,0,0,0,0,0
Race: A World History,022173,HISTORY,354D,0,0,0,0,0,0,0,0,0,0,0
Activism, Women, and Danger: Documenting Race, Gender and Activism in the American South,022549,HISTORY,354S,0,0,0,0,0,0,0,0,0,0,0
American Indian History to 1815,023536,HISTORY,355,0,0,1,0,0,0,0,0,0,0,0
Documenting Black Power: Writing the History of the African American Freedom Struggle,017407,HISTORY,356S,0,0,0,0,0,0,0,0,0,0,0
The South in Black and White,017885,HISTORY,358,0,0,0,0,0,0,0,0,0,0,0
Violent Jihad in the Twentieth Century - A Global History,024457,HISTORY,359,0,0,1,0,0,0,0,0,0,0,0
Writing American Politics,024716,HISTORY,360S,0,0,0,0,0,0,1,0,0,0,0
United States Political History, 1789-1900,016065,HISTORY,361,1,0,0,0,0,0,0,0,0,0,0
United States Political History, 1900 to the Present,016404,HISTORY,362,1,0,0,0,0,0,0,0,0,0,0
History of Capitalism in the United States,021817,HISTORY,363,0,0,0,0,0,0,1,0,0,0,0
American Business History,014653,HISTORY,364D,0,0,1,0,0,0,0,0,0,0,0
The Modern Regulatory State,021890,HISTORY,365D,0,0,0,0,0,0,1,0,0,0,0
