id, name, email, major
7678,student7678,student7678@test.com,GERMAN
7679,student7679,student7679@test.com,ARABIC
7680,student7680,student7680@test.com,GERMAN
7681,student7681,student7681@test.com,EGR
7682,student7682,student7682@test.com,BIOLOGY
7683,student7683,student7683@test.com,COMPSCI
7684,student7684,student7684@test.com,CULANTH
7685,student7685,student7685@test.com,PHIL
7686,student7686,student7686@test.com,GERMAN
7687,student7687,student7687@test.com,PPE
7688,student7688,student7688@test.com,FRENCH
7689,student7689,student7689@test.com,PHYSICS
7690,student7690,student7690@test.com,CHINESE
7691,student7691,student7691@test.com,EGR
7692,student7692,student7692@test.com,CHEM
7693,student7693,student7693@test.com,BIOLOGY
7694,student7694,student7694@test.com,PSY
7695,student7695,student7695@test.com,ARABIC
7696,student7696,student7696@test.com,COMPSCI
7697,student7697,student7697@test.com,CHINESE
7698,student7698,student7698@test.com,FRENCH
7699,student7699,student7699@test.com,COMPSCI
7700,student7700,student7700@test.com,EDUC
7701,student7701,student7701@test.com,COMPSCI
7702,student7702,student7702@test.com,RELIGION
7703,student7703,student7703@test.com,FRENCH
7704,student7704,student7704@test.com,COMPSCI
7705,student7705,student7705@test.com,MGRECON
7706,student7706,student7706@test.com,MATH
7707,student7707,student7707@test.com,EVANTH
7708,student7708,student7708@test.com,ECON
7709,student7709,student7709@test.com,PSY
7710,student7710,student7710@test.com,ARABIC
7711,student7711,student7711@test.com,STA
7712,student7712,student7712@test.com,NEUROSCI
7713,student7713,student7713@test.com,EVANTH
7714,student7714,student7714@test.com,PPE
7715,student7715,student7715@test.com,ENGLISH
7716,student7716,student7716@test.com,FRENCH
7717,student7717,student7717@test.com,PSY
7718,student7718,student7718@test.com,MUSIC
7719,student7719,student7719@test.com,GERMAN
7720,student7720,student7720@test.com,EDUC
7721,student7721,student7721@test.com,RELIGION
7722,student7722,student7722@test.com,PPE
7723,student7723,student7723@test.com,MGRECON
7724,student7724,student7724@test.com,EGR
7725,student7725,student7725@test.com,HISTORY
7726,student7726,student7726@test.com,GLHLTH
7727,student7727,student7727@test.com,SPANISH
7728,student7728,student7728@test.com,PUBPOL
7729,student7729,student7729@test.com,COMPSCI
7730,student7730,student7730@test.com,PHYSICS
7731,student7731,student7731@test.com,EGR
7732,student7732,student7732@test.com,PPE
7733,student7733,student7733@test.com,ENGLISH
7734,student7734,student7734@test.com,COMPSCI
7735,student7735,student7735@test.com,BME
7736,student7736,student7736@test.com,CHEM
7737,student7737,student7737@test.com,GLHLTH
7738,student7738,student7738@test.com,ARABIC
7739,student7739,student7739@test.com,RELIGION
7740,student7740,student7740@test.com,EVANTH
7741,student7741,student7741@test.com,GERMAN
7742,student7742,student7742@test.com,FRENCH
7743,student7743,student7743@test.com,MUSIC
7744,student7744,student7744@test.com,SPANISH
7745,student7745,student7745@test.com,MUSIC
7746,student7746,student7746@test.com,PSY
7747,student7747,student7747@test.com,RELIGION
7748,student7748,student7748@test.com,ARABIC
7749,student7749,student7749@test.com,PPE
7750,student7750,student7750@test.com,EDUC
7751,student7751,student7751@test.com,EGR
7752,student7752,student7752@test.com,ECE
7753,student7753,student7753@test.com,ENGLISH
7754,student7754,student7754@test.com,GERMAN
7755,student7755,student7755@test.com,PPE
7756,student7756,student7756@test.com,STA
7757,student7757,student7757@test.com,NEUROSCI
7758,student7758,student7758@test.com,GERMAN
7759,student7759,student7759@test.com,EVANTH
7760,student7760,student7760@test.com,HISTORY
7761,student7761,student7761@test.com,GERMAN
7762,student7762,student7762@test.com,BME
7763,student7763,student7763@test.com,EDUC
7764,student7764,student7764@test.com,MUSIC
7765,student7765,student7765@test.com,PPE
7766,student7766,student7766@test.com,GLHLTH
7767,student7767,student7767@test.com,BME
7768,student7768,student7768@test.com,ENGLISH
7769,student7769,student7769@test.com,BIOLOGY
7770,student7770,student7770@test.com,GERMAN
7771,student7771,student7771@test.com,FRENCH
7772,student7772,student7772@test.com,PPE
7773,student7773,student7773@test.com,ARABIC
7774,student7774,student7774@test.com,MATH
7775,student7775,student7775@test.com,CHEM
7776,student7776,student7776@test.com,NEUROSCI
7777,student7777,student7777@test.com,MUSIC
7778,student7778,student7778@test.com,HISTORY
7779,student7779,student7779@test.com,ARTHIST
7780,student7780,student7780@test.com,PSY
7781,student7781,student7781@test.com,ARABIC
7782,student7782,student7782@test.com,COMPSCI
7783,student7783,student7783@test.com,MGRECON
7784,student7784,student7784@test.com,MATH
7785,student7785,student7785@test.com,CULANTH
7786,student7786,student7786@test.com,COMPSCI
7787,student7787,student7787@test.com,MATH
7788,student7788,student7788@test.com,NEUROSCI
7789,student7789,student7789@test.com,GLHLTH
7790,student7790,student7790@test.com,ECON
7791,student7791,student7791@test.com,BIOCHEM
7792,student7792,student7792@test.com,ECON
7793,student7793,student7793@test.com,EVANTH
7794,student7794,student7794@test.com,COMPSCI
7795,student7795,student7795@test.com,COMPSCI
7796,student7796,student7796@test.com,SPANISH
7797,student7797,student7797@test.com,FRENCH
7798,student7798,student7798@test.com,STA
7799,student7799,student7799@test.com,SPANISH
7800,student7800,student7800@test.com,RELIGION
7801,student7801,student7801@test.com,COMPSCI
7802,student7802,student7802@test.com,EDUC
7803,student7803,student7803@test.com,BIOCHEM
7804,student7804,student7804@test.com,PUBPOL
7805,student7805,student7805@test.com,MUSIC
7806,student7806,student7806@test.com,PPE
7807,student7807,student7807@test.com,EVANTH
7808,student7808,student7808@test.com,SPANISH
7809,student7809,student7809@test.com,MGRECON
7810,student7810,student7810@test.com,RELIGION
7811,student7811,student7811@test.com,CHINESE
7812,student7812,student7812@test.com,FRENCH
7813,student7813,student7813@test.com,BIOCHEM
7814,student7814,student7814@test.com,MGRECON
7815,student7815,student7815@test.com,PUBPOL
7816,student7816,student7816@test.com,FRENCH
7817,student7817,student7817@test.com,GLHLTH
7818,student7818,student7818@test.com,PSY
7819,student7819,student7819@test.com,PHIL
7820,student7820,student7820@test.com,EGR
7821,student7821,student7821@test.com,MGRECON
7822,student7822,student7822@test.com,ECE
7823,student7823,student7823@test.com,EDUC
7824,student7824,student7824@test.com,SPANISH
7825,student7825,student7825@test.com,PPE
7826,student7826,student7826@test.com,MUSIC
7827,student7827,student7827@test.com,ARTHIST
7828,student7828,student7828@test.com,STA
7829,student7829,student7829@test.com,NEUROSCI
7830,student7830,student7830@test.com,FRENCH
7831,student7831,student7831@test.com,SPANISH
7832,student7832,student7832@test.com,GERMAN
7833,student7833,student7833@test.com,ARABIC
7834,student7834,student7834@test.com,PSY
7835,student7835,student7835@test.com,PUBPOL
7836,student7836,student7836@test.com,FRENCH
7837,student7837,student7837@test.com,SPANISH
7838,student7838,student7838@test.com,BIOCHEM
7839,student7839,student7839@test.com,STA
7840,student7840,student7840@test.com,BIOCHEM
7841,student7841,student7841@test.com,ARTHIST
7842,student7842,student7842@test.com,BIOCHEM
7843,student7843,student7843@test.com,STA
7844,student7844,student7844@test.com,BIOCHEM
7845,student7845,student7845@test.com,ECE
7846,student7846,student7846@test.com,CULANTH
7847,student7847,student7847@test.com,RELIGION
7848,student7848,student7848@test.com,BIOLOGY
7849,student7849,student7849@test.com,EDUC
7850,student7850,student7850@test.com,CHEM
7851,student7851,student7851@test.com,FRENCH
7852,student7852,student7852@test.com,BIOLOGY
7853,student7853,student7853@test.com,PHYSICS
7854,student7854,student7854@test.com,PPE
7855,student7855,student7855@test.com,COMPSCI
7856,student7856,student7856@test.com,BIOCHEM
7857,student7857,student7857@test.com,SPANISH
7858,student7858,student7858@test.com,EVANTH
7859,student7859,student7859@test.com,COMPSCI
7860,student7860,student7860@test.com,CHINESE
7861,student7861,student7861@test.com,BME
7862,student7862,student7862@test.com,COMPSCI
7863,student7863,student7863@test.com,MGRECON
7864,student7864,student7864@test.com,BIOLOGY
7865,student7865,student7865@test.com,HISTORY
7866,student7866,student7866@test.com,NEUROSCI
7867,student7867,student7867@test.com,EDUC
7868,student7868,student7868@test.com,PPE
7869,student7869,student7869@test.com,MUSIC
7870,student7870,student7870@test.com,PHYSICS
7871,student7871,student7871@test.com,ECON
7872,student7872,student7872@test.com,CULANTH
7873,student7873,student7873@test.com,EDUC
7874,student7874,student7874@test.com,MUSIC
7875,student7875,student7875@test.com,ENGLISH
7876,student7876,student7876@test.com,PSY
7877,student7877,student7877@test.com,HISTORY
7878,student7878,student7878@test.com,ENGLISH
7879,student7879,student7879@test.com,FRENCH
7880,student7880,student7880@test.com,ARTHIST
7881,student7881,student7881@test.com,BME
7882,student7882,student7882@test.com,MATH
7883,student7883,student7883@test.com,BIOLOGY
7884,student7884,student7884@test.com,CHEM
7885,student7885,student7885@test.com,CHINESE
7886,student7886,student7886@test.com,EDUC
7887,student7887,student7887@test.com,MATH
7888,student7888,student7888@test.com,MUSIC
7889,student7889,student7889@test.com,CULANTH
7890,student7890,student7890@test.com,PHYSICS
7891,student7891,student7891@test.com,MATH
7892,student7892,student7892@test.com,ARABIC
7893,student7893,student7893@test.com,RELIGION
7894,student7894,student7894@test.com,HISTORY
7895,student7895,student7895@test.com,ECON
7896,student7896,student7896@test.com,ENGLISH
7897,student7897,student7897@test.com,EGR
7898,student7898,student7898@test.com,SPANISH
7899,student7899,student7899@test.com,SPANISH
7900,student7900,student7900@test.com,STA
7901,student7901,student7901@test.com,STA
7902,student7902,student7902@test.com,CHEM
7903,student7903,student7903@test.com,PHYSICS
7904,student7904,student7904@test.com,ECON
7905,student7905,student7905@test.com,NEUROSCI
7906,student7906,student7906@test.com,NEUROSCI
7907,student7907,student7907@test.com,BIOLOGY
7908,student7908,student7908@test.com,CULANTH
7909,student7909,student7909@test.com,MGRECON
7910,student7910,student7910@test.com,RELIGION
7911,student7911,student7911@test.com,GLHLTH
7912,student7912,student7912@test.com,RELIGION
7913,student7913,student7913@test.com,EDUC
7914,student7914,student7914@test.com,EVANTH
7915,student7915,student7915@test.com,COMPSCI
7916,student7916,student7916@test.com,HISTORY
7917,student7917,student7917@test.com,ARTHIST
7918,student7918,student7918@test.com,ARTHIST
7919,student7919,student7919@test.com,NEUROSCI
7920,student7920,student7920@test.com,EGR
7921,student7921,student7921@test.com,BME
7922,student7922,student7922@test.com,COMPSCI
7923,student7923,student7923@test.com,PPE
7924,student7924,student7924@test.com,ARABIC
7925,student7925,student7925@test.com,ECE
7926,student7926,student7926@test.com,CHINESE
7927,student7927,student7927@test.com,RELIGION
7928,student7928,student7928@test.com,EGR
7929,student7929,student7929@test.com,MGRECON
7930,student7930,student7930@test.com,MGRECON
7931,student7931,student7931@test.com,RELIGION
7932,student7932,student7932@test.com,PSY
7933,student7933,student7933@test.com,ECON
7934,student7934,student7934@test.com,FRENCH
7935,student7935,student7935@test.com,ECON
7936,student7936,student7936@test.com,ARABIC
7937,student7937,student7937@test.com,GLHLTH
7938,student7938,student7938@test.com,MATH
7939,student7939,student7939@test.com,PHIL
7940,student7940,student7940@test.com,ENGLISH
7941,student7941,student7941@test.com,BIOCHEM
7942,student7942,student7942@test.com,FRENCH
7943,student7943,student7943@test.com,FRENCH
7944,student7944,student7944@test.com,ARABIC
7945,student7945,student7945@test.com,PHIL
7946,student7946,student7946@test.com,COMPSCI
7947,student7947,student7947@test.com,PUBPOL
7948,student7948,student7948@test.com,STA
7949,student7949,student7949@test.com,COMPSCI
7950,student7950,student7950@test.com,RELIGION
7951,student7951,student7951@test.com,BIOLOGY
7952,student7952,student7952@test.com,ECON
7953,student7953,student7953@test.com,CHEM
7954,student7954,student7954@test.com,BIOCHEM
7955,student7955,student7955@test.com,PHYSICS
7956,student7956,student7956@test.com,BME
7957,student7957,student7957@test.com,SPANISH
7958,student7958,student7958@test.com,BME
7959,student7959,student7959@test.com,STA
7960,student7960,student7960@test.com,CHEM
7961,student7961,student7961@test.com,BIOLOGY
7962,student7962,student7962@test.com,ARTHIST
7963,student7963,student7963@test.com,PHIL
7964,student7964,student7964@test.com,ARTHIST
7965,student7965,student7965@test.com,BME
7966,student7966,student7966@test.com,MGRECON
7967,student7967,student7967@test.com,PHIL
7968,student7968,student7968@test.com,CHEM
7969,student7969,student7969@test.com,CHEM
7970,student7970,student7970@test.com,BME
7971,student7971,student7971@test.com,EGR
7972,student7972,student7972@test.com,EVANTH
7973,student7973,student7973@test.com,BIOLOGY
7974,student7974,student7974@test.com,COMPSCI
7975,student7975,student7975@test.com,GLHLTH
7976,student7976,student7976@test.com,PHYSICS
7977,student7977,student7977@test.com,MGRECON
7978,student7978,student7978@test.com,EGR
7979,student7979,student7979@test.com,BME
7980,student7980,student7980@test.com,CHEM
7981,student7981,student7981@test.com,FRENCH
7982,student7982,student7982@test.com,ECON
7983,student7983,student7983@test.com,SPANISH
7984,student7984,student7984@test.com,RELIGION
7985,student7985,student7985@test.com,BIOCHEM
7986,student7986,student7986@test.com,ECE
7987,student7987,student7987@test.com,PHYSICS
7988,student7988,student7988@test.com,BIOLOGY
7989,student7989,student7989@test.com,ECE
7990,student7990,student7990@test.com,MGRECON
7991,student7991,student7991@test.com,GLHLTH
7992,student7992,student7992@test.com,HISTORY
7993,student7993,student7993@test.com,NEUROSCI
7994,student7994,student7994@test.com,BME
7995,student7995,student7995@test.com,PSY
7996,student7996,student7996@test.com,PUBPOL
7997,student7997,student7997@test.com,CULANTH
7998,student7998,student7998@test.com,SPANISH
7999,student7999,student7999@test.com,EVANTH
8000,student8000,student8000@test.com,PPE
8001,student8001,student8001@test.com,ECON
8002,student8002,student8002@test.com,HISTORY
8003,student8003,student8003@test.com,ECON
8004,student8004,student8004@test.com,GLHLTH
8005,student8005,student8005@test.com,MATH
8006,student8006,student8006@test.com,RELIGION
8007,student8007,student8007@test.com,SPANISH
8008,student8008,student8008@test.com,BIOLOGY
8009,student8009,student8009@test.com,PPE
8010,student8010,student8010@test.com,ECE
8011,student8011,student8011@test.com,PHIL
8012,student8012,student8012@test.com,CULANTH
8013,student8013,student8013@test.com,MGRECON
8014,student8014,student8014@test.com,EVANTH
8015,student8015,student8015@test.com,CHINESE
8016,student8016,student8016@test.com,ARABIC
8017,student8017,student8017@test.com,EGR
8018,student8018,student8018@test.com,PHYSICS
8019,student8019,student8019@test.com,ARABIC
8020,student8020,student8020@test.com,BIOCHEM
8021,student8021,student8021@test.com,ECON
8022,student8022,student8022@test.com,MATH
8023,student8023,student8023@test.com,EVANTH
8024,student8024,student8024@test.com,MATH
8025,student8025,student8025@test.com,PUBPOL
8026,student8026,student8026@test.com,COMPSCI
8027,student8027,student8027@test.com,RELIGION
8028,student8028,student8028@test.com,ENGLISH
8029,student8029,student8029@test.com,ARTHIST
8030,student8030,student8030@test.com,GLHLTH
8031,student8031,student8031@test.com,MGRECON
8032,student8032,student8032@test.com,GLHLTH
8033,student8033,student8033@test.com,EVANTH
8034,student8034,student8034@test.com,GLHLTH
8035,student8035,student8035@test.com,BME
8036,student8036,student8036@test.com,EVANTH
8037,student8037,student8037@test.com,NEUROSCI
8038,student8038,student8038@test.com,RELIGION
8039,student8039,student8039@test.com,CULANTH
8040,student8040,student8040@test.com,BIOCHEM
8041,student8041,student8041@test.com,PPE
8042,student8042,student8042@test.com,ECON
8043,student8043,student8043@test.com,MATH
8044,student8044,student8044@test.com,GLHLTH
8045,student8045,student8045@test.com,ARABIC
8046,student8046,student8046@test.com,STA
8047,student8047,student8047@test.com,ARABIC
8048,student8048,student8048@test.com,COMPSCI
8049,student8049,student8049@test.com,EDUC
8050,student8050,student8050@test.com,ECE
8051,student8051,student8051@test.com,SPANISH
8052,student8052,student8052@test.com,CULANTH
8053,student8053,student8053@test.com,COMPSCI
8054,student8054,student8054@test.com,STA
8055,student8055,student8055@test.com,CHINESE
8056,student8056,student8056@test.com,ARABIC
8057,student8057,student8057@test.com,FRENCH
8058,student8058,student8058@test.com,BME
8059,student8059,student8059@test.com,EVANTH
8060,student8060,student8060@test.com,MGRECON
8061,student8061,student8061@test.com,ECE
8062,student8062,student8062@test.com,BIOCHEM
8063,student8063,student8063@test.com,HISTORY
8064,student8064,student8064@test.com,PHYSICS
8065,student8065,student8065@test.com,EGR
8066,student8066,student8066@test.com,CHINESE
8067,student8067,student8067@test.com,FRENCH
8068,student8068,student8068@test.com,MGRECON
8069,student8069,student8069@test.com,GLHLTH
8070,student8070,student8070@test.com,PHYSICS
8071,student8071,student8071@test.com,NEUROSCI
8072,student8072,student8072@test.com,RELIGION
8073,student8073,student8073@test.com,ENGLISH
8074,student8074,student8074@test.com,EGR
8075,student8075,student8075@test.com,MGRECON
8076,student8076,student8076@test.com,EVANTH
8077,student8077,student8077@test.com,PSY
8078,student8078,student8078@test.com,CHEM
8079,student8079,student8079@test.com,ARTHIST
8080,student8080,student8080@test.com,ENGLISH
8081,student8081,student8081@test.com,BIOCHEM
8082,student8082,student8082@test.com,BME
8083,student8083,student8083@test.com,PPE
8084,student8084,student8084@test.com,NEUROSCI
8085,student8085,student8085@test.com,PHYSICS
8086,student8086,student8086@test.com,PSY
8087,student8087,student8087@test.com,CULANTH
8088,student8088,student8088@test.com,PHIL
8089,student8089,student8089@test.com,PHYSICS
8090,student8090,student8090@test.com,RELIGION
8091,student8091,student8091@test.com,STA
8092,student8092,student8092@test.com,HISTORY
8093,student8093,student8093@test.com,CHINESE
8094,student8094,student8094@test.com,GLHLTH
8095,student8095,student8095@test.com,GERMAN
8096,student8096,student8096@test.com,PUBPOL
8097,student8097,student8097@test.com,PSY
8098,student8098,student8098@test.com,ENGLISH
8099,student8099,student8099@test.com,HISTORY
8100,student8100,student8100@test.com,EGR
8101,student8101,student8101@test.com,MGRECON
8102,student8102,student8102@test.com,EGR
8103,student8103,student8103@test.com,ARABIC
8104,student8104,student8104@test.com,GERMAN
8105,student8105,student8105@test.com,HISTORY
8106,student8106,student8106@test.com,GLHLTH
8107,student8107,student8107@test.com,MUSIC
8108,student8108,student8108@test.com,NEUROSCI
8109,student8109,student8109@test.com,BIOLOGY
8110,student8110,student8110@test.com,BIOLOGY
8111,student8111,student8111@test.com,PHYSICS
8112,student8112,student8112@test.com,CHINESE
8113,student8113,student8113@test.com,EGR
8114,student8114,student8114@test.com,MUSIC
8115,student8115,student8115@test.com,HISTORY
8116,student8116,student8116@test.com,PHIL
8117,student8117,student8117@test.com,PHYSICS
8118,student8118,student8118@test.com,FRENCH
8119,student8119,student8119@test.com,STA
8120,student8120,student8120@test.com,BIOCHEM
8121,student8121,student8121@test.com,GLHLTH
8122,student8122,student8122@test.com,MUSIC
8123,student8123,student8123@test.com,MUSIC
8124,student8124,student8124@test.com,EVANTH
8125,student8125,student8125@test.com,CHINESE
8126,student8126,student8126@test.com,BME
8127,student8127,student8127@test.com,ARABIC
8128,student8128,student8128@test.com,GLHLTH
8129,student8129,student8129@test.com,BME
8130,student8130,student8130@test.com,EVANTH
8131,student8131,student8131@test.com,PPE
8132,student8132,student8132@test.com,EVANTH
8133,student8133,student8133@test.com,PHIL
8134,student8134,student8134@test.com,PPE
8135,student8135,student8135@test.com,BIOLOGY
8136,student8136,student8136@test.com,MGRECON
8137,student8137,student8137@test.com,STA
8138,student8138,student8138@test.com,BME
8139,student8139,student8139@test.com,ECON
8140,student8140,student8140@test.com,MATH
8141,student8141,student8141@test.com,ENGLISH
8142,student8142,student8142@test.com,ARTHIST
8143,student8143,student8143@test.com,ECON
8144,student8144,student8144@test.com,ARABIC
8145,student8145,student8145@test.com,GERMAN
8146,student8146,student8146@test.com,ARTHIST
8147,student8147,student8147@test.com,CHEM
8148,student8148,student8148@test.com,EDUC
8149,student8149,student8149@test.com,ENGLISH
8150,student8150,student8150@test.com,ARTHIST
8151,student8151,student8151@test.com,ARABIC
8152,student8152,student8152@test.com,FRENCH
8153,student8153,student8153@test.com,ENGLISH
8154,student8154,student8154@test.com,EDUC
8155,student8155,student8155@test.com,BIOLOGY
8156,student8156,student8156@test.com,ECE
8157,student8157,student8157@test.com,PHYSICS
8158,student8158,student8158@test.com,GERMAN
8159,student8159,student8159@test.com,HISTORY
8160,student8160,student8160@test.com,EGR
8161,student8161,student8161@test.com,EGR
8162,student8162,student8162@test.com,EDUC
8163,student8163,student8163@test.com,BIOLOGY
8164,student8164,student8164@test.com,HISTORY
8165,student8165,student8165@test.com,PUBPOL
8166,student8166,student8166@test.com,HISTORY
8167,student8167,student8167@test.com,MUSIC
8168,student8168,student8168@test.com,BIOCHEM
8169,student8169,student8169@test.com,ECON
8170,student8170,student8170@test.com,PUBPOL
8171,student8171,student8171@test.com,ARTHIST
8172,student8172,student8172@test.com,BIOLOGY
8173,student8173,student8173@test.com,RELIGION
8174,student8174,student8174@test.com,ARTHIST
8175,student8175,student8175@test.com,PUBPOL
8176,student8176,student8176@test.com,BIOCHEM
8177,student8177,student8177@test.com,HISTORY
8178,student8178,student8178@test.com,ARABIC
8179,student8179,student8179@test.com,CHINESE
8180,student8180,student8180@test.com,EGR
8181,student8181,student8181@test.com,GLHLTH
8182,student8182,student8182@test.com,COMPSCI
8183,student8183,student8183@test.com,FRENCH
8184,student8184,student8184@test.com,EDUC
8185,student8185,student8185@test.com,PSY
8186,student8186,student8186@test.com,EVANTH
8187,student8187,student8187@test.com,MUSIC
8188,student8188,student8188@test.com,BIOLOGY
8189,student8189,student8189@test.com,HISTORY
8190,student8190,student8190@test.com,GLHLTH
8191,student8191,student8191@test.com,MGRECON
8192,student8192,student8192@test.com,RELIGION
8193,student8193,student8193@test.com,BIOLOGY
8194,student8194,student8194@test.com,RELIGION
8195,student8195,student8195@test.com,PSY
8196,student8196,student8196@test.com,EGR
8197,student8197,student8197@test.com,PUBPOL
8198,student8198,student8198@test.com,BIOLOGY
8199,student8199,student8199@test.com,RELIGION
8200,student8200,student8200@test.com,MGRECON
8201,student8201,student8201@test.com,PHYSICS
8202,student8202,student8202@test.com,EDUC
8203,student8203,student8203@test.com,EVANTH
8204,student8204,student8204@test.com,BME
8205,student8205,student8205@test.com,MATH
8206,student8206,student8206@test.com,ARABIC
8207,student8207,student8207@test.com,RELIGION
8208,student8208,student8208@test.com,PSY
8209,student8209,student8209@test.com,ECON
8210,student8210,student8210@test.com,FRENCH
8211,student8211,student8211@test.com,PPE
8212,student8212,student8212@test.com,GLHLTH
8213,student8213,student8213@test.com,HISTORY
8214,student8214,student8214@test.com,HISTORY
8215,student8215,student8215@test.com,BIOLOGY
8216,student8216,student8216@test.com,MATH
8217,student8217,student8217@test.com,BME
8218,student8218,student8218@test.com,ENGLISH
8219,student8219,student8219@test.com,PSY
8220,student8220,student8220@test.com,ECON
8221,student8221,student8221@test.com,ENGLISH
8222,student8222,student8222@test.com,EVANTH
8223,student8223,student8223@test.com,BIOLOGY
8224,student8224,student8224@test.com,CHEM
8225,student8225,student8225@test.com,MATH
8226,student8226,student8226@test.com,MUSIC
8227,student8227,student8227@test.com,ARTHIST
8228,student8228,student8228@test.com,CHEM
8229,student8229,student8229@test.com,GLHLTH
8230,student8230,student8230@test.com,BIOLOGY
8231,student8231,student8231@test.com,BME
8232,student8232,student8232@test.com,GERMAN
8233,student8233,student8233@test.com,ENGLISH
8234,student8234,student8234@test.com,PHIL
8235,student8235,student8235@test.com,EVANTH
8236,student8236,student8236@test.com,BIOLOGY
8237,student8237,student8237@test.com,GLHLTH
8238,student8238,student8238@test.com,CULANTH
8239,student8239,student8239@test.com,FRENCH
8240,student8240,student8240@test.com,CHEM
8241,student8241,student8241@test.com,MUSIC
8242,student8242,student8242@test.com,FRENCH
8243,student8243,student8243@test.com,SPANISH
8244,student8244,student8244@test.com,COMPSCI
8245,student8245,student8245@test.com,PUBPOL
8246,student8246,student8246@test.com,EGR
8247,student8247,student8247@test.com,BME
8248,student8248,student8248@test.com,FRENCH
8249,student8249,student8249@test.com,ENGLISH
8250,student8250,student8250@test.com,ARTHIST
8251,student8251,student8251@test.com,PSY
8252,student8252,student8252@test.com,MUSIC
8253,student8253,student8253@test.com,MGRECON
8254,student8254,student8254@test.com,ECE
8255,student8255,student8255@test.com,ARABIC
8256,student8256,student8256@test.com,ECE
8257,student8257,student8257@test.com,EDUC
8258,student8258,student8258@test.com,CULANTH
8259,student8259,student8259@test.com,EVANTH
8260,student8260,student8260@test.com,EDUC
8261,student8261,student8261@test.com,MUSIC
8262,student8262,student8262@test.com,STA
8263,student8263,student8263@test.com,CHINESE
8264,student8264,student8264@test.com,STA
8265,student8265,student8265@test.com,GLHLTH
8266,student8266,student8266@test.com,PHYSICS
8267,student8267,student8267@test.com,NEUROSCI
8268,student8268,student8268@test.com,ECON
8269,student8269,student8269@test.com,PHIL
8270,student8270,student8270@test.com,MUSIC
8271,student8271,student8271@test.com,MATH
8272,student8272,student8272@test.com,BIOLOGY
8273,student8273,student8273@test.com,BME
8274,student8274,student8274@test.com,ECON
8275,student8275,student8275@test.com,ECE
8276,student8276,student8276@test.com,PSY
8277,student8277,student8277@test.com,EVANTH
8278,student8278,student8278@test.com,CHINESE
8279,student8279,student8279@test.com,BIOLOGY
8280,student8280,student8280@test.com,BIOCHEM
8281,student8281,student8281@test.com,BIOLOGY
8282,student8282,student8282@test.com,CULANTH
8283,student8283,student8283@test.com,NEUROSCI
8284,student8284,student8284@test.com,ECE
8285,student8285,student8285@test.com,MGRECON
8286,student8286,student8286@test.com,MUSIC
8287,student8287,student8287@test.com,RELIGION
8288,student8288,student8288@test.com,GLHLTH
8289,student8289,student8289@test.com,PUBPOL
8290,student8290,student8290@test.com,STA
8291,student8291,student8291@test.com,PPE
8292,student8292,student8292@test.com,ARABIC
8293,student8293,student8293@test.com,ENGLISH
8294,student8294,student8294@test.com,SPANISH
8295,student8295,student8295@test.com,COMPSCI
8296,student8296,student8296@test.com,GLHLTH
8297,student8297,student8297@test.com,MUSIC
8298,student8298,student8298@test.com,ECE
8299,student8299,student8299@test.com,BIOCHEM
8300,student8300,student8300@test.com,ECE
8301,student8301,student8301@test.com,ECE
8302,student8302,student8302@test.com,BME
8303,student8303,student8303@test.com,BME
8304,student8304,student8304@test.com,PUBPOL
8305,student8305,student8305@test.com,MGRECON
8306,student8306,student8306@test.com,ARTHIST
8307,student8307,student8307@test.com,CHEM
8308,student8308,student8308@test.com,PHYSICS
8309,student8309,student8309@test.com,CHINESE
8310,student8310,student8310@test.com,SPANISH
8311,student8311,student8311@test.com,BIOCHEM
8312,student8312,student8312@test.com,BIOCHEM
8313,student8313,student8313@test.com,GLHLTH
8314,student8314,student8314@test.com,CULANTH
8315,student8315,student8315@test.com,HISTORY
8316,student8316,student8316@test.com,PSY
8317,student8317,student8317@test.com,FRENCH
8318,student8318,student8318@test.com,SPANISH
8319,student8319,student8319@test.com,GERMAN
8320,student8320,student8320@test.com,CHEM
8321,student8321,student8321@test.com,NEUROSCI
8322,student8322,student8322@test.com,MGRECON
8323,student8323,student8323@test.com,PUBPOL
8324,student8324,student8324@test.com,BIOCHEM
8325,student8325,student8325@test.com,STA
8326,student8326,student8326@test.com,HISTORY
8327,student8327,student8327@test.com,BIOCHEM
8328,student8328,student8328@test.com,PHIL
8329,student8329,student8329@test.com,ECON
8330,student8330,student8330@test.com,CHEM
8331,student8331,student8331@test.com,STA
8332,student8332,student8332@test.com,MATH
8333,student8333,student8333@test.com,PHYSICS
8334,student8334,student8334@test.com,BIOCHEM
8335,student8335,student8335@test.com,GLHLTH
8336,student8336,student8336@test.com,MUSIC
8337,student8337,student8337@test.com,FRENCH
8338,student8338,student8338@test.com,GLHLTH
8339,student8339,student8339@test.com,PPE
8340,student8340,student8340@test.com,CHINESE
8341,student8341,student8341@test.com,COMPSCI
8342,student8342,student8342@test.com,ARABIC
8343,student8343,student8343@test.com,COMPSCI
8344,student8344,student8344@test.com,PHYSICS
8345,student8345,student8345@test.com,RELIGION
8346,student8346,student8346@test.com,FRENCH
8347,student8347,student8347@test.com,PPE
8348,student8348,student8348@test.com,ARTHIST
8349,student8349,student8349@test.com,NEUROSCI
8350,student8350,student8350@test.com,COMPSCI
